229,"TIL that after crashing in the Florida Everglades, Valujet promptly bought a smaller carrier and adopted its name. That airline? AirTran, which was later incorporated into Southwest."
230,TIL that Nintendo of Japan continues to sell Hanafuda Cards; the product the company was originally founded to sell back in 1889.
231,"TIL that following the release of Stephen King’s “It” (2017) in Moscow, Burger King attempted to ban the movie by filing a complaint that Pennywise too closely resembles Ronald McDonald and therefore constitutes free marketing."
232,TIL that the plastic arrows on truck wheels are a safety device that shows when a nut is coming loose
233,TIL Nick Cage's middle name is Kim
234,TIL that up until the 1890s Hawaii was a sovereign country and was illegally annexed by the United States
235,"TIL that in 1936 the last known surviving Tasmanian Tiger, known as Benjamin, died in captivity, rendering his species extinct. And of all the world’s officially extinct species, the Tasmanian Tiger has the highest number of (supposed) post-extinction sightings."
236,"TIL that in World War II, The Japanese Army gave orders to its soldiers occupying Taiwan to be ready to kill all POWs"
237,"TIL that from the early 17th century up to mid-19th century, clockwork automata known as karakuri ningyō were popular in Japan."
238,"TIL the fastest talkers in the US during business phone calls are in Oregon, Minnesota, and Massachusetts. And the slowest are in Mississippi, Louisiana, and South Carolina."
239,TIL American soldiers stationed in New Zealand tried to prevent Māori soldiers from entering a building. Kiwi Soldiers (Māori & Caucasian) were having none of this and a 2 hour long brawl involving over 1000 men broke out
240,TIL: That during the Deep Water Horizon Oil Spill Scientists and Oil Experts proposed to use a nuclear bomb to seal the leak permanently
241,TIL Dinka Tribes in Africa have a custom where they would stimulate the Cows sexual organs produce more milk.
242,TIL that there used to be a hot wheels MMO!
243,"TIL David D. Smith, executive chairman of Sinclair Broadcasting Group, was arrested in 1996 during a prostitution sting for committing a ""perverted and unnatural sex act"""
244,"TIL that the term ""Hang Ten"" is a surfing maneuver. A surfer ""hangs ten"" by positioning the surfboard in such a way that surfer can stand and hang all ten toes over the nose of the board."
245,"TIL that at an art display, live goldfish were placed on display swimming in blenders, and visitors were told they could press the ""on"" button if they wanted. At least one visitor did, killing two goldfish."
246,TIL there is fewer than 60 of the Amur Leopard left. It is the rarest big cat on earth.
247,"TIL that pope Stephen VI once dug up the body of a previous pope, put it on trial for bribery and rule-breaking and mocked him for being silent in front of the entire vatican. The defendant lost the case."
248,"TIL I learned that Medal of Honor recipients are entitled to much more than the medal including a $1,300 monthly bonus, 10% retirement raise & may wear their uniform even after they are out of the service."
249,"TIL that Joni Mitchell has performed in “black face” makeup on more than one occasion, and feels she is justified."
250,TIL Octopi Have a Brain in Every Tentacle
251,TIL that the 'USA' flags at Disneyland don't have 50 stars and 13 stripes. They are not classified as true American flags and therefore do not need to be lowered or lit every night.
252,"TIL That Mantis Shrimp have one of the world's best eyes. They have up to 16 photoreceptors and can see UV, visible and polarised light."
253,TIL: Thomas Neill Cream’s last words on the gallows were “I am Jack the -!”
254,"TIL that the Channel Islands are Dependencies of the British Crown, being the last remnants of the Duchy of Normandy. They're not a part of the UK, Commonwealth, or EU, have their own laws, legislatures, languages, and currencies, but depend on the UK for defence and international relations"
255,"TIL that Sarah Rosetta Wakeman was one of several hundred women who dressed up as men in order to fight in the U.S. Civil War. Unlike most of the women however, the letters that Wakeman wrote home were preserved by her family and later published."
256,TIL: In 1964 3 inexperienced PhD grads were paid to develop a nuclear weapon design with public information. They did. The report was classified.
257,"TIL in 1951, when Senator Joe McCarthy appeared on Meet the Press threatening to reveal the names of Communists in the State Department, the resulting threat of death from an armed audience member prompted him to hold a gun in his lap for the duration of his interview."
258,"TIL the ""I'm flying"" scene from Titanic caused some cruise ships to restrict access to their bows due to danger concerns of people recreating that scene."
259,TIL: The Hitchcock film Rope consists of only 11 long shots and it would have been fewer shots if cameras could have held more 35mm film in 1948
260,"TIL Terrence Howard has his own version of math, called ""Terryology,"" where he believes 1x1=2"
261,"TIL about George Ray Tweed, one of six men to refuse to surrender to the Japanese on Guam in 1941. 5 were captured & beheaded. He avoided capture for two years and seven months when the USA recaptured the island."
262,TIL the Dunning–Kruger effect : Is a cognitive bias wherein people of low ability suffer from illusory superiority.
263,TIL Karl Benz patented and created the first Automobile not Henry Ford.
264,"TIL According to ""Bat Out Of Hell"" compose Jim Steinman, Andrew Lloyd Webber approached him to write lyrics for The Phantom of the Opera because Lloyd Webber felt that his ""dark obsessive side"" fit in with the project, but Steinman declined in order to fulfill his commitments to a Bonnie Tyler album"
265,"TIL as a reaction to slipping behind in the space race, the United States Air Force developed a plan to detonate a nuclear bomb on the moon. The main objective was to cause a nuclear explosion that would be visible from Earth, boosting the morale of the Amercian people."
266,"TIL that a Quebec man was ticketed by police for singing ""Gonna Make you Sweat"" by C+C Music Factory."
267,TIL in 1916 Albert Einstein wrote an article proposing a more efficient shape for wings. The plane built with his wings barely left the ground.
268,"TIL that ABBA members Benny Andersson and Anni-Frid Lyngstad (Frida) who were engaged then married during the group's existence, each had two children from different partners before ABBA formed"
269,TIL that there is evidence that probiotics (healthy bacteria which are supplemented via food or capsules) can prevent or fight off strep throat.
270,"TIL Johnny Marr of The Smiths was lead guitarist on Modest Mouse's album ""We Were Dead Before the Ship Even Sank"""
271,"TIL it took 38 years for the Ramones first album to become a certified gold record, with 500,000 copies sold."
272,"TIL, ""Wilhelmus"", the national anthem of the Netherlands, dates back to at least 1572, making it the oldest known national anthem in the world. The lyrics don't mention the Netherlands at all, but proclaims ""To the king of Spain I've granted A lifelong loyalty."""
273,"TIL Charles Babbage ""the father of the computer"" also invented the pilot , the pointy thing on the front of older trains, to remove cows from the track."
274,"TIL the film Cleopatra is the only film in history to be the highest grossing movie of the year, yet still lose money overall."
275,TIL Seth Green's voice for Chris Griffin in the Cartoon Family Guy is based on the voice of Buffalo Bill in Silence of the Lambs
276,"TIL Richard Gere blamed Sylvester Stallone for starting the rumor about a gerbil being inserted into Gere's rectum, after they didn't get along on the set of 'The Lords of Flatbush' (1974)"
277,"TIL that names actually are harder to remember than other words. Whereas they used to describe a person's function in society (Miller, Smith, Brewer), they are now meaningless labels with no utility."
278,TIL bears can pur when they're cuddled with
279,"TIL that in the wine industry, adding water to wine to dilute it and create more product for sale is known as ""adding Jesus units"", in reference to Jesus creating wine from water."
280,TIL at any given time there are about 20~ volcanoes erupting
281,"TIL that the NCAA once banned cream cheese to full scholarship students. Students were allowed unlimited snacks such as fruits, nuts, and bagels, and they were limited to three meals a day. Putting spreads on a bagel was prohibited because it would then be considered a meal."
282,"TIL that Stalin's government imposed a complete ban on the practice and teaching of genetics, which it called a “bourgeois perversion."" Russian science, which had previously flourished, rapidly declined, and many valuable scientific discoveries made by leading Russian geneticists were forgotten."
283,"TIL that scientists dug up bodies in the town of Longyearbyen, Norway in order to look for the Spanish flu virus which killed over 50 million people."
284,"TIL that the 1978 World Chess Championship was mired by a number of bizarre controversies involving hypnosis, mirror glasses, and blueberry yogurt"
285,"TIL there is a documented war among two groups of chimpanzees, known as the ""Gombe Chimpanzee War"" or the ""4 Year War"""
286,TIL there's a nationwide Toy Hospital in Japan whose volunteers are comprised of retired engineers.
287,"TIL Billy Redden, the child actor who played Dueling Banjos in Deliverance, did not make much money from the film and now works at Walmart"
288,TIL the famous Linzer Torte it's named after the city of Linz in Austria and is said to be the oldest cake in the world!
289,TIL that Confederate Memorial Day is celebrated as a state holiday in Alabama
290,TIL Empire State Building almost had a zeppelin dock
291,"TIL that despite it's fame, the Hindenburg was only the 5th worst airship disaster in history. The worst, the USS Akron, killed 73 out of 76 people on board."
292,TIL that the rumbling sound you hear when closing your eyes tightly is caused the tensor tympani muscle contracting.
293,"TIL The first chocolate bar was made in 1847. Before that, chocolate was exclusively a drink."
294,TIL San Francisco and Hamburg Germany started using hydrophobic paint to combat public urination. When painted on walls the urine will bounce back onto the offender instead of running and pooling on the ground.
295,TIL A fetus can have a tumorous growth that looks like another fetus. The condition is called fetus in fetu.
296,"TIL 22yo British officer George Washington let a native American chief kill and scalp French soldiers trying to deliver a letter. He then accidentally signed a document admitting responsibility for the assassination, triggering the first ever world war (a more global conflict than WW1)."
297,"TIL: Australia has the longest golf course in the world, at 850 miles"
298,"TIL a family of birds, Megapodes, hatch deep within an earthen mound and use their powerful claws to rip through the egg and tunnel to the surface, emerging fully feathered and capable of flight."
299,TIL The oldest legal case going on in India is from 1878.
300,TIL: Secret Service was originally founded to combat the then-widespread counterfeiting of U.S. currency
301,"TIL There are endangered species of grass, such as the species Alexfloydia repens"
302,"TIL about the ""South Atlantic Anomaly"" a weakening of the earth's magnetic field. It has affected ISS, and now the Hubble Telescope has to shut down when passing through it"
303,TIL in 1997 a cargo ship lost a container with 5 million Lego pieces of whom many were sea-themed and which are continuingly found on different beaches until today
304,"TIL that every sixty to eighty years, the Atlantic Ocean cools down by a few degrees and then warms up again. It's known as the Atlantic Multidecadal Oscillation."
305,"TIL: A survivor of the Charlie Hebdo shooting in Paris sued French media after giving away his location, on live TV, during the shooting."
306,TIL a Chinese company is currently building a near exact replica of the Titianic
307,"TIL of Roopkund, AKA Skeleton Lake, a remote Himalayan lake containing hundreds of 1200-year old skeletons."
308,"TIL German and Russian troops had to call a temporary truce in modern Lithuania/Belarus during WWI because wolves kept trying to eat them. “Poison, rifle fire, hand grenades and even machine guns were tried to no avail.” Wolves even attacked them in the trenches, making effective battle impossible."
309,"TIL Joy Division's ""Love Will Tear Us Apart"" was written as a cynical response to The Captain & Tenille's ""Love Will Keep Us Together."""
310,TIL the commander of a Navy ship captured by North Korea “confessed” with a play on words suggesting he urinated on Kim Il Sung
311,"TIL Nationwide Association of Blood Bikes, volunteer bikers who move blood between hospitals in the UK"
312,"TIL Despite the video showing all band members singing, the five-part harmony at the start of Queen's Bohemian Rapsody was all performed by Freddie Mercury"
313,TIL Maternal Mortality Rates are Significantly Higher in the US than in Most Countries in the “Developed World”
314,"TIL Simon the 'Able Seacat' (c. 1947 – 28 November 1949) served on the Royal Navy sloop HMS Amethyst. In 1949, during the Yangtze Incident, he received the PDSA's Dickin Medal after surviving injuries from a cannon shell, raising morale, and killing off a rat infestation during his service."
315,"TIL on 1945, the 4th Canadian (Armoured) Division, led by Major General Christopher Vokes, razed the town of Friesoythe in north-west Germany after a sniper killed a Canadian officer and Vokes believed the sniper came from this town"
316,TIL the true north isn't north on a compass in New Zealand
317,"TIL of the 1999 North Carolina ""Tornadocane"", a supercell thunderstorm that produced multiple tornadoes, 165mph wind gusts and formed an ""eye"" on radar"
318,[TIL] Matthew Broderick caused a car accident that killed an Irish mother and daughter and was fined $175.
319,"TIL that Ridley Scott had plans to adapt the dystopian novel Brave New World into a movie starring Leonardo DiCaprio. Ridley Scott ultimately had trouble doing the book justice and stated, “I don’t know what to do with Brave New World. It’s tough….when you reanalyze it, maybe it should stay a book""."
320,TIL that the military has developed a robot that can eat dead bodies for fuel
321,TIL A Battery doesn't actually store Charge.
322,"TIL in WWII, Germans coated some of their tanks with a paste that prevented enemies from manually attaching dangerous magnetic mines to the surface."
323,"TIL that the red on the barber shop pole references the time when barbers were called to split the wrists of the sick to perform bloodletting, something they believed cured the sick"
324,TIL that queso blano and paneer are basically the same thing. The only difference is you press paneer so it's firmer.
325,"TIL In Cuba, reading out loud to the workers in cigar factories became an industry-wide tradition in 1860s"
326,"TIL In 1997, Bill Gates invested $150 million in Apple to save it from going bankrupt."
327,"TIL About Gary Rose, who received the CMOH during his tour in Vietnam. For 3 days Gary Rose ran from soldier to soldier through heavy gunfire to render first aid. He was hit by a rocket, and continued to render aid. His escape helicopter crashed, and he still continued to render aid. Absolute Unit."
328,"TIL that the king of France, Charles VI, believed that he was physically made of glass and that there were many ""Glass Men"" in Europe between the 15th and 17th centuries"
329,"TIL the Guinness World record for longest period which anyone has gone without solid food (fasting) is 392 days. Angus Barbieri of Tayport, Fife, lived on tea, coffee, water, soda water and vitamins in Maryfield Hospital, Dundee, Angus, from 6/65 to 7/66. His weight declined from 214kg to 80.74kg."
330,"TIL that ""Blown By a Cannon"" was a method of execution where you are tied to a cannon, with just a gunpowder charge, and it sends heads 40ft in the air and arms 100yds sideways."
331,"TIL both Russia and Nazi Germany used a portable ""Gas Van"" to murder the enemies of their regimes."
332,"TIL that until 1983, caddies at Augusta National Golf Course were required to be black males."
333,"TIL that the veggie burger evolved side-by-side with the hamburger, with some cook books from the 1890s featuring recipes on how to make them"
334,TIL that the Roman name for cheesecake was Placenta
335,"TIL two weeks after JFK's Eternal Flame was lit, it was extinguished accidentally by a group of Catholic schoolkids trying to sprinkle holy water."
336,"TIL that 25% of suicides happen on a Wednesday, 11% more than the next highest day"
337,"TIL the exotic sounding La Croix sparkling water was actually started in Wisconsin as one of the first ""Anti-Perrier"" brands. Meant to appeal to sparkling water consumers who were put off by Perrier's ""snobbish positioning.""[TIL]"
338,TIL there existsa band made up of only astronauts.
339,"TIL that German soldiers in Stalingrad referred to the brutal fighting as Rattenkrieg (rat war), due to the fact that the fighting happened virtually room-to-room, even in cellars and basements."
340,TIL ALF was seen appearing on Fox Network with Bill O'Reilly in November 2007. Disclaimer: ALF is not a republican.
341,TIL The hole in the ozone layer has begun shrinking since CFCs were banned after several nations signed the Montreal Protocol in the 80s.
342,TIL New Zealand didn't know they were at war with Germany until several hours after the fact because their radios didn't work properly
343,TIL that Street Fighter's Sagat was inspired by real Thai boxer Sagat Petchyindee.
344,"TIL that David D Smith, CEO of television station operator Sinclair Broadcasting Group was charged with committing unnatural and perverted sex acts with a prostitute in 1996."
345,"TIL that the MyPillow guy was such a severe crack addict while he was first starting his company, that his dealer told other dealers not to sell him any more drugs until he got some sleep"
346,"TIL, people can have a condition called clubbed nails."
347,"TIL that, ODB once gathered a group of onlookers to lift a car to save a 4 year old girl."
348,"TIL That up until 1986 the Playboy Foundation, nowadays known for advancing different issues relating to sexuality, funded the ""Feminine Boy Project"" launched in UCLA by psychologist Richard Green to cure ""Sissy-boy Behavior"" in young boys by using ""masculine endorsement"" to prevent homosexuality."
349,"TIL some banks will give you temporary account numbers linked to your real number. in other words, a burner credit card."
350,"TIL Dr. Seuss supported Japanese-American internment, drove his wife to suicide while having an affair, and never had any children of his own."
351,TIL that bathing rabbits can result in death
352,"TIL Roaches don't breath from their head, instead they breath from little holes all around their body."
353,TIL Alabama's constitution still calls for school segregation
354,TIL that the holes in the wheels on the Mars Curiosity rover spell out JPL (where the rover was built) in morse code
355,"TIL the lead singer of NOFX ""Fat Mike"" kicked a fan in the head. Fat Mike then apologised and let the fan kick him in the shin."
356,TIL Over 10% of all crypto transactions are fraudulent
357,"TIL In the film Labyrinth, Jareth the Goblin King was originally going to be a puppet creature just like his goblin subjects, but Jim Henson wanted a huge star. He almost went with Sting, Prince, Mick Jagger, and Michael Jackson, but ultimately decided David Bowie was the best."
358,"TIL that Myanmar changed from driving on the left to the right, on the advice of a wizard. In 1970."
359,TIL that pyrethrins - organic compounds found in insecticides and insect repellents - can be especially toxic to cats even in small quantities since they lack a specific liver enzyme
360,"TIL all proceeds made by Bad Wolves' rock cover of ""Zombie"" are being donated to the children of Dolores O'Riordan, the late singer of The Cranberries."
361,TIL Russia and China are building floating nuclear power plants.
362,"TIL in 1977, a woman in New Mexico saw a burn mark in her tortilla that looked like the face of Jesus. She then built and ran the ""Shrine of the Miracle Tortilla"" until 2006 when the tortilla was dropped and broken during show-and-tell at a local elementary school."
363,"TIL that when the German submarine constructor TKMS lost the ""contract of the century"" (50Mds €) against the French DCNS in 2016, they disclosed in retaliation stolen ultra sensitive information about the french submarine."
364,"TIL Joseph Stalin, despite being a fan of John Wayne's films, contemplated having him assassinated for his anti-communist views"
365,"TIL prostitution occurs between penguins. The males gather stones, then give them to females in exchange for sex. The stones are then eventually used to keep eggs afloat in freezing water."
366,"TIL the saying ""to pull oneself up by one's bootstraps"" is sometimes attributed to a story in Rudolf Erich Raspe's 1785 book The Surprising Adventures of Baron Munchausen, where the Baron pulls himself and his horse out of a swamp by his hair, specifically his pigtail."
367,TIL That in 2005 a large nuclear warhead was almost detonated with a hammer during decommissioning
368,"TIL that during the Cold War, the US would launch balloons with cameras to spy on the Soviets. The balloons would soar high in the day and a photo cell would turn on the camera. Around 90% of the balloons were shot down or crashed, but the mission was successful."
369,"TIL about a man named James Mitose, who created the martial arts style of Kosho Shōrei-ryū Kenpo. He was convicted of murder and extortion in 1974. James died in prison on March 26, 1981."
370,"TIL in Norse mythology, the Gods have a boar of unlimited bacon"
371,"TIL - The DOW Jones averaged annual increases of 5.3% over its first 100 year period. Warren Buffet calculated that if it continued with that growth, the DOW would hit 2,000,000 by the year 2099"
372,TIL dragons known as Lindwurm's existed in Norse mythology. The dragons utilized two front arms as oppose to the full four found in Asian cultures.
373,TiL that New York’s tap water is full of shrimp and it may not be Kosher.
374,TIL that in 2013 a college golfer paid a NCAA violation for using her university's hose and water to wash her car.
375,TIL the MD in MD 20/20 doesn’t stand for Mad Dog. It stands for Mogen David; Hebrew for Star of David.
376,"TIL of Carl Linnaeus, the father of modern taxonomy. His remains are the type specimen for Homo Sapiens. If any human evolves to such a point as to where they can no longer be described as being the same species as Carl's remains, they will no longer count as Homo Sapiens and will be a new species."
377,"TIL of Margaret Dickson, a woman who was hanged for the murder of her baby. She later woke up in her coffin and was given a full pardon, living till old age. To prevent that from repeating the sentence for hanging was officially changed to ""hanged by the neck UNTIL DEAD"", where it remains today."
378,"TIL the crew of Robert Altman’s “McCabe & Mrs. Miller” built the ""set"", as McCabe built the town in the film. Carpenters included men fleeing the Vietnam War draft, who dressed in period costume & used period tools, so they could work in the background, while the plot advanced in the foreground."
379,"TIL that on April 5, 1918, German immigrant Robert Prager was lynched in Collinsville, Illinois, by a crowd of patriotic Americans after being falsely accused of being an Imperial Spy"
380,"TIL that Brent Spiner (Data of Star Trek: TNG) had made a comedy webseries called Fresh Hell in 2011 and 2012 about his career, fictionally, hitting rock bottom and him trying to get his career back on track."
381,"TIL it is not inherently illegal in the US to copy keys labeled ""Do Not Duplicate"". Rather, companies will often patent a specific design of key which prohibits a copy from legally being printed and allows a manufacturer or key-holder to take legal action against one who copies a patented key."
382,"TIL: Kendrick Lamar's father, Kenny Duckworth, was a known gangster around Compton, CA, and their family originally had ties to the Bloods."
383,"TIL that the origin of the phrase ""the bitter end"" has nothing to do with taste, rather it was the very end of the rope used to attach a ship to its anchor"
384,"TIL that carvings on a stone located at Gobekli Tepe, the oldest known temple site which predates Stonhenge by 6000 yrs, depict a comet strike that researchers had theorized caused a worldwide cataclysmic event, which in turn brought on a 1000 year ice age known as the Younger Dryas."
385,"TIL that the R.O.U.S. In “The Princess Bride” was actually a man in a suit, and they had to bail him out of jail the morning of the shoot."
386,TIL in 2017 the FDA banned a bakery from listing 'love' as an ingredient on its granola
387,TIL the share of the world living in extreme poverty has halved in the past 15 years
388,"TIL pre-dissolution Soviet comedians had to have all their jokes approved by the Department of Humor. Jokes about politics, religion, and sex were banned, which left mostly jokes about animals."
389,TIL an average worker bee makes only about 1/12 teaspoon of honey in its lifetime.
390,"TIL Vince Coleman, a railway dispatcher, sacrificed his life in order to warn an incoming train of an imminent explosion. His telegraph said ""Hold up the train. Ammunition ship afire in harbor making for Pier 6 and will explode. Guess this will be my last message. Good-bye boys."" He saved 300 lives."
391,"TIL about John Gummer: UK Minister of Agriculture (89-93), who refuted the links between beef and ‘mad-cow disease’ (vCJD). To counter the growing evidence he fed his 4-year old daughter a burger in front of the press. The link was confirmed within 6 years; vCJD is still being diagnosed today."
392,"TIL that tens of thousands of British men were sent to the coal mines instead of the front after conscription in WWII. These ""Bevin Boys"" were treated as draft-dodgers, denied war pensions, and not allowed to march as veterans until 50 years after the war."
393,"TIL Amsterdam's Schiphol airport is actually below sea level, with it's listed elevation as -3 M Sea Level"
394,"TIL the Netherlands and the british Isles of Scilly were technically at war with each other for 335 years with neither side realizing it. When peace was signed in 1986, the Dutch ambassador joked that it must have been harrowing to the Scillonians ""to know we could have attacked at any moment."""
395,TIL that Stalin introduced Lavrentiy Beria (the soviet head of the secret police) to President Roosevelt as “our Himmler”.
396,TIL learned the first ATM used a paper slip printed with mildly radioactive ink to authenticate users
397,"TIL the first television sitcom is said to be Pinwright's Progress, ten episodes being broadcast on the BBC in the United Kingdom between 1946 and 1947."
398,TIL the little person character in The Office who Dwight calls a hobbit and who enables Ryan’s cocaine addiction was Troy L. Underbridge (Troll Under the Bridge)
399,TIL There is an official toboggan ride on a portion of the Great Wall of China.
400,"TIL, the Chicago Cubs trained on Catalina Island from 1921-1951, with the exception of ‘42-45."
401,"TIL A study found that comedians are more inclined to have high levels of psychotic personality traits, although these traits can represent healthy equivalents of features such as moodiness, social introversion and the tendency to lateral thinking."
402,TIL Carnivore poop has prey DNA in it
403,"TIL of ""Washington Crossing the Delaware"", a 14-line sonnet by David Shulman in which every line is an anagram of the title."
404,"TIL of the Icelandic Phallological Museum that exhibits 280 penises and penile parts from 93 species, the collection ranges from a 170cm blue whale penis to a 2mm baculum of a hamster."
405,TIL: In 1981 two walkways in a hotel collapsed on top of a dance party which was the deadliest structural collapse in US history until the world trade center
406,"TIL of Mirror-touch synesthesia, a condition that causes the sufferer to feel the same sensation as someone else, for example if observing another individual in pain they too will feel that pain"
407,"TIL that some people search for/buy online used condoms that they use for masturbation, ingestion, or inserting the contents in to the anus."
408,"TIL about Manna, an edible substance which, according to the Bible and the Quran, God provided for the Israelites during their travels in the desert during the forty-year period following the Exodus and prior to the conquest of Canaan."
409,"TIL Edwina Mountbatten, the wife of Louis Mountbatten, the last viceroy of India, had a love affair with Jawaharlal Nehru, the first Prime Minister of India, and their love was facilitated by Mr. Mountbatten himself"
410,"TIL according to custom, women are not allowed in sumo wrestling rings."
411,"TIL Hitler practiced for speeches by taking photos of himself making speeches. Hitler was so obsessed with his image that he had photographer Heinrich Hoffman take photos of him making speeches. Despite being told to destroy the photos, Hoffman did not and included them in his memoir instead."
412,"TIL Toy Story is based in Chagrin Falls, OH"
413,TIL Macau officially called the Macao Special Administrative Region of the People's Republic of China is the mostly densely populated area in the world.
414,"TIL: On May 8, 1978, Muhammad Ali boxed Marvin Gaye, Sammy Davis Jr. and Richard Pryor at a benefit fight at the Olympic Auditorium in Los Angeles"
415,"TIL zookeepers make ""bloodcicles"" for big cats during the summer"
416,"TIL 'Home Alone’ was released in France as ‘Mum, I Missed the Plane’, and ‘Home Alone 2’ as ‘Mum, I Missed the Plane Again and This Time I Am Lost in New York’"
417,TIL about Johan van Hulst helped save almost 600 children during the Holocaust
418,TIL: Chicago spent 400 million on a subway station to nowhere
419,"TIL there's what's called an anode rod inside of a water heater (gas or electric) that keeps the steel of the water heater lining from rusting, by being the thing that corrodes."
420,"TIL the International Space Station (ISS) ""was designated as a U.S. National Laboratory in 2005 by Congress [of the United States of America], enabling space research and development access to a broad range of commercial, academic, and government users."""
421,TIL that Candian Subway's chicken strips contain less than 50% chicken
422,"TIL that some birds ""pay"" for protection from alligators by letting them eat their chicks"
423,TIL that CA officials tried to save money by using a Chinese contractor to build the Bay Bridge in SF. The quality of the steel and work ended up being so poor that it has already had numerous problems with welds cracking and foundation defects.The project is now running in the red.
424,"TIL three separate settlements of Pest, Buda and Óbuda (literally ""Old"" Buda) united in the year 1872 to form Budapest, the capital of Hungry"
425,TIL that the reason we have dry measuring cups and wet measuring cups is that dry cup you fill to the very top and sweep off the excess. Where as wet measuring cups have some extra space for the liquid to slosh around as you move the measuring cup around.
426,TIL that Blood is the 12th Largest U.S. export.
427,TIL Cannoli is plural for Cannolo.
428,TIL that mast cell activation syndrome can cause people to get spontaneous food allergies throughout their lives
429,"TIL someone almost hit the estate sale jackpot, purchasing an old coca-cola stock certificate, worth $170 million, for a mere $5"
430,TIL Holidays in Japan aren't on fixed dates to increase the likelihood of 3 or 4 day weekends
431,"TIL Stanley Kubrick was supposed to give Malcolm McDowell 2.5% of the profit from A Clockwork Orange, but never told McDowell about the arrangement and never gave him the money."
432,TIL: Elizabeth I died at age 69. She’s known forever as ‘the Virgin Queen’ and remained unmarried and childless until the end.
433,"TIL according to United States Census figures, the all-Hasidic Jewish village of Kiryas Joel, an hour north of New York City, is the poorest in the country, with median family income less than $18,000."
434,TIL the only ZZ-Top member without a beard is drummer Frank Beard.
435,TIL that every station on the Mexico City Metro has a unique symbol in order to help illiterate passengers navigate throughout the system.
436,"TIL what the Romans used instead of toilet paper. They used a communal sponge-on-a-stick. After each use, the sponge would be rinsed in water or vinegar, and then left for the next person to use."
437,TIL Theodore Roosevelt once gave a 90 minute speech shortly after getting shot in an assassination attempt. The bullet remained lodged in his chest for the rest of his life.
438,"TIL: Orangutans can learn sign language and even adapt it to reflect their understanding of the world better. One orangutan, Chantek, even referred to an orangutan he'd never met before as an ""orange dog"", and for his contact lens solution as ""eye-drink"""
439,TIL mixing NSAIDs lowers their effectiveness
440,TIL that cow tipping isn't actually a thing
441,"TIL that in 1948, Congress authorized a study on heart health. The town of Framingham, MA was selected and residents began what is now one of the longest longitudinal medical studies in history. Five generations later, the Framingham Heart Study continues to provide valuable insights."
442,TIL that Roald Dahl wrote every single book in an old shed that he never cleaned once in 20 years.
443,"TIL prior to the Cold War, residents of Diomede, Alaska regularly visited friends and family in Big Diomede (Russia) located just 2.4 miles away."
444,TIL that a woman named Jacqueline Smith was the last resident of the Lorraine Motel in Memphis and was forcibly evicted in 1988. She has spent the last 30 years living on the corner across the street in protest of the National Civil Rights Museum and the neighborhood’s gentrification.
445,"TIL that early in the American Civil War, a Union soldier found Confederate General Robert E. Lee's plan rolled up around 3 cigars. Union General McClellan said “Here is a paper with which if I cannot whip Bobbie Lee, I will be willing to go home.” He was over-cautious, failed and Lincoln fired him."
446,"TIL because of the way bacon was being packaged -- layered so as to emphasize the meaty side of the bacon and make it seem less fatty -- the federal government intervened in 1974 by enacting strict regulations requiring that a ""representative slice"" be made visible through a ""transparent window."""
447,"TIL the Caesar salad is named after the Italian restaurateur Caesar Cardini, who first created the salad in his restaurant in Tijuana, Mexico."
448,"TIL that L. Frank Baum, author of ""The Wizard of Oz"", wanted to exterminate all remaining American Indians in the 1890s"
449,TIL that giraffes are the only vertebrate species that don't yawn
450,"TIL Rosa Parks didn't actually refuse to sit in the back of the bus. She was sitting in the back of the bus but refused to give up her seat in the ""colored section"" to a white passenger, after the whites-only section was filled."
451,"TIL Hippos have highly mobile testicles that can retract over a foot into their body, making them difficult to remove."
452,TIL that hot water turns into ice faster than cold water does.
453,"TIL: Joseph M. Bartholomew – The First African American Golf Course Architect and Designer Designed Many Courses In The NOLA Area, But Was Never Allowed To Play Them Due To Segregation."
454,"TIL of a play that was produced during the Cold War which portrayed a capitalist and communist falling in love called ""Romanoff and Juliet"""
455,TIL that the Star Wars trench run was heavily inspired by the 1955 movie The Dam Busters
456,"TIL in the movie 2001: A Space Odyssey, the letters ""HAL"" in HAL9000 computer's name are each one-letter off of ""IBM""."
457,"TIL the letters ""GmbH"" that appear after some German corporate names are equivalent in significance to ""LLC"" after American companies."
458,TIL that the US Postal service continues to deliver mail by horse/mule to this day.
459,"TIL magician Harry Houdini was one of the world's first aviators, learning how to fly in 1909, and is falsely credited as the first person to conduct a powered flight in Australia"
460,"TIL when Neil Armstrong first walked on the moon, he carried with him a piece from the Wright brothers' first airplane"
461,"TIL about the erratic behaviour of Spirit Airlines Airbus A319-100 flight crew, who do not recall landing the plane. Smelling bad odours (dirty socks) on a plane may in fact be toxic oil fumes."
462,"TIL. Jimmy Page wanted singer Terry Reid to fill the vocalist spot for his new band, Led Zeppelin. Reid declined having already committed to tours with The Rolling Stones, but told Jimmy to consider Robert Plant, instead. Plant modelled his vocal style closely on Terry Reid."
463,"TIL that the US hired former Nazis as spies during the Cold War, including Otto von Bolschwing, who wrote policy on how to terrorize Jews."
464,"TIL of Staff Sergeant Joe Beyrle, the only man to fight in two armies in WWII. He was captured behind enemy lines, broke out of a POW camp, and fought for the Red army."
465,TIL that the band Anamanaguchi released a video game that was secretly holding their new album.
